epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
8,99.74963784090194,95.79868984630887,97.2857936406353,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
9,99.8189204509668,99.49609473418997,97.5787277242092,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
10,99.92441897083832,99.69135802469135,97.83164858344593,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
11,99.93071738993513,98.70244394053918,97.92614348752667,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
12,99.97795553316118,99.88032249937012,98.11984243928823,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
13,99.96378409019336,99.88032249937012,98.28107034781311,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
14,99.984253952258,99.82993197278913,98.41274559376478,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
15,99.9889777665806,99.89292013101536,98.5300522933628,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
16,99.98110474270958,99.93071302595112,98.633985438691,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
17,99.9968507904516,99.90551776266062,98.7226223677045,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
18,99.9905523713548,99.96850592088688,98.80448813062624,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
19,100.0,99.96850592088688,98.87680373275516,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
20,100.0,99.949609473419,98.9399704372636,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
21,100.0,99.96220710506424,98.99714079459396,True,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 1, 0], [1, 0, 1, 1, 1, 0, 0]]",92,904.2344
