epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
7,97.62392139572968,70.21289997480474,73.39177656173706,87.86398525577064,False,[8.78639853e+01 3.53572743e+05 1.95929978e-01],"[75.64280014 87.86395069 87.86398526 87.86398526 87.86398526 87.86398526
 87.86398526 87.86398526]",0.0569207668304443,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
8,97.98765509857026,94.45074326026707,73.44567680358887,88.68733455240876,False,[8.86873346e+01 1.71955786e+05 2.13035146e-01],"[75.64582752 88.68725871 88.68733455 88.68733455 88.68733455 88.68733455
 88.68733455 88.68733455 88.68733455]",0.0515322685241699,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
9,98.46318574037916,80.94608213655833,73.26890063285828,87.82719145249358,False,[8.78271915e+01 3.36615642e+05 1.96442558e-01],"[75.64390665 87.82715526 87.82719145 87.82719145 87.82719145 87.82719145
 87.82719145 87.82719145 87.82719145 87.82719145]",0.0551514625549316,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
10,98.72614473767084,94.46963970773494,73.36688566207886,88.49143965511477,False,[8.84914397e+01 1.69969032e+05 2.11982689e-01],"[75.64603306 88.49136408 88.49143965 88.49143966 88.49143966 88.49143966
 88.49143966 88.49143966 88.49143966 88.49143966 88.49143966]",0.0499680042266845,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
11,99.1528626314795,92.18316956412194,73.29338502883911,88.82705179906586,False,[8.88270518e+01 1.71190241e+05 2.13999620e-01],"[75.64562204 88.8269748  88.8270518  88.8270518  88.8270518  88.8270518
 88.8270518  88.8270518  88.8270518  88.8270518  88.8270518  88.8270518 ]",0.0576300621032714,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
12,99.32291994709328,94.54522549760644,73.31740164756775,89.30356858452254,True,[8.93035686e+01 1.30910232e+05 2.21903611e-01],"[75.6428068  89.30346423 89.30356858 89.30356858 89.30356858 89.30356858
 89.30356858 89.30356858 89.30356858 89.30356858 89.30356858 89.30356858
 89.30356858]",0.0534355640411376,"[[1, 0, 1, 1, 0, 1, 1], [0, 1, 0, 0, 0, 1, 0], [1, 0, 1, 1, 0, 1, 1]]","[[[1], [0, 1], [1, 0, 1], [1]], [[0], [1, 0], [0, 0, 1], [0]], [[1], [0, 1], [1, 0, 1], [1]]]",975.4971,77
0,77.31781822762487,65.74074074074075,135.10709643363953,inf,False,,,9.942054748535156e-05,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
1,84.04138061346602,52.45023935500126,68.01834464073181,inf,False,,,0.0001726150512695,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
2,86.1718208729609,58.030990173847314,67.98592615127563,inf,False,,,0.0003223419189453,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
3,88.12433079297097,51.14008566389519,68.10256338119507,56.84051307291512,False,[5.78405131e+01 1.00000000e+00 1.25462953e-02],[56.84051307 56.84051307 56.84051307 56.84051307],0.0331983566284179,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
4,89.32417963091264,62.91257243638196,67.94912981987,58.05490135447219,False,[59.05490135  1.          0.06308818],[58.05490135 58.05490135 58.05490135 58.05490135 58.05490135],0.0069475173950195,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
5,90.34137431504692,58.28924162257496,67.96153807640076,58.09397870626236,False,[59.09397871  1.          4.85277691],[58.09397871 58.09397871 58.09397871 58.09397871 58.09397871 58.09397871],0.0064814090728759,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
6,91.3601436039554,50.76845553036029,67.98296570777893,57.04747489996646,False,[5.80474749e+01 1.00000000e+00 1.80444764e-05],"[57.0474749 57.0474749 57.0474749 57.0474749 57.0474749 57.0474749
 57.0474749]",0.0064952373504638,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
7,92.16319203879826,71.52305366591081,67.9604172706604,inf,False,"[inf, inf, inf]",inf,0.0925140380859375,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
8,92.75996724822068,74.99370118417737,67.95186424255371,inf,False,"[inf, inf, inf]",inf,0.0860371589660644,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
9,93.49058386345028,90.4320987654321,67.95458555221558,107.33380323154692,False,[199.98471709   1.01895993 266.12102021],"[51.80889141 54.56601973 57.27184577 59.92732413 62.53339163 65.09096767
 67.60095453 70.06423772 72.48168625 74.85415298]",0.0305955410003662,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
10,94.31410216035776,80.74452003023431,67.97637891769409,109.6824511766769,False,[199.98546432   1.02013552 250.88727631],"[51.34093028 54.27488803 57.15093508 59.97021448 62.73384672 65.44293017
 68.09854151 70.70173618 73.25354879 75.75499351 78.20706451]",0.1494014263153076,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
11,94.97386156074823,90.47619047619048,67.95923638343811,114.7735586745317,False,[200.           1.0228173  222.03627146],"[50.19510661 53.53699713 56.8043358  59.99878574 63.12197297 66.17548725
 69.16088285 72.0796794  74.93336259 77.723385   80.45116679 83.11809645]",0.0282833576202392,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
12,95.50450336965422,81.34920634920636,68.11910343170166,112.83537128928366,False,[200.           1.02176101 232.53800014],"[50.69532098 53.87514513 56.98724681 60.03306835 63.01402134 65.93148732
 68.78681843 71.58133797 74.31634109 76.99309534 79.61284128 82.17679304
 84.6861389 ]",0.0363116264343261,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
13,96.36738678591674,92.1012849584278,67.93768072128296,114.7516404587828,False,[199.99581641   1.02282071 222.01638424],"[50.14726316 53.49061602 56.75937351 59.95519997 63.0797226  66.1345323
 69.12118447 72.04119982 74.89606511 77.68723394 80.41612748 83.08413519
 85.69261552 88.24289663]",0.053736925125122,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
14,96.90747622346792,93.0650037792895,67.9454870223999,115.52043115468918,False,[199.9956508    1.02325746 217.96392234],"[49.90545299 53.31682997 56.65067028 59.90873625 63.09275015 66.20439508
 69.24531591 72.21712012 75.12137865 77.95962674 80.73336473 83.44405885
 86.09314202 88.68201459 91.21204507]",0.0321974754333496,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
15,97.60974995276186,79.28949357520786,67.94919610023499,111.23611768632134,False,[200.           1.02083909 242.50288042],"[51.34876251 54.38328168 57.35585515 60.26774744 63.12019729 65.91441813
 68.65159864 71.33290321 73.95947248 76.5324238  79.05285171 81.5218284
 83.94040419 86.30960794 88.63044751 90.9039102 ]",0.0497465133666992,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
16,98.14511557599045,94.5578231292517,67.93338084220886,111.62013025203488,False,[200.           1.02105379 240.09938374],"[51.21164343 54.27961055 57.2843172  60.22706778 63.10913981 65.93178446
 68.69622711 71.40366785 74.05528205 76.65222084 79.1956116  81.68655848
 84.12614284 86.51542378 88.85543853 91.14720295 93.39171193]",0.0520501136779785,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
17,98.74346539018708,83.67976820357772,67.96128821372986,107.25248153418582,False,[170.16461044   1.02553534 189.25848774],"[51.99652439 54.93885381 57.80792062 60.60554902 63.3335178  65.99356146
 68.58737128 71.11659646 73.58284514 75.98768539 78.33264625 80.6192187
 82.84885658 85.02297753 87.1429639  89.21016361 91.22589102 93.19142778]",0.0497193336486816,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
18,99.29615166593184,93.92794154698916,68.14084553718567,106.43144490303042,False,[161.01183189   1.02807733 169.44269345],"[51.94788583 54.92647957 57.82372634 60.64184779 63.38300485 66.04929947
 68.64277619 71.16542369 73.61917636 76.00591576 78.32747204 80.5856254
 82.78210741 84.91860234 86.99674847 89.01813933 90.98432494 92.896813
 94.75706999]",0.0346217155456543,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
19,99.60162499212696,94.74678760393046,67.922611951828,105.36540725669474,False,[150.59776473   1.03171802 147.07413023],"[51.8619711  54.89739725 57.83950555 60.69116487 63.45515586 66.13417371
 68.73083074 71.24765897 73.68711256 76.05157023 78.34333758 80.56464933
 82.71767147 84.80450343 86.8271801  88.78767379 90.68789618 92.5297002
 94.3148818  96.04518171]",0.0277228355407714,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
20,99.78585375070855,95.18770471151424,67.93920731544495,104.13141908144848,False,[140.41744758   1.03639226 125.47173922],"[51.73381832 54.84788796 57.85260901 60.75182118 63.54922934 66.24840829
 68.85280727 71.36575442 73.79046102 76.13002558 78.38743781 80.56558243
 82.66724288 84.69510485 86.65175973 88.53970791 90.36136198 92.11904981
 93.81501755 95.45143246 97.03038568]",0.0284724235534667,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
21,99.88662845625748,95.01763668430335,68.01607966423035,102.71462181269644,False,[130.78875463   1.04237747 105.34979756],"[51.5510769  54.77245527 57.8628697  60.82764448 63.67188744 66.40049877
 69.01817941 71.52943921 73.93860468 76.24982642 78.4670863  80.59420431
 82.63484512 84.59252443 86.47061502 88.27235254 90.00084108 91.65905856
 93.24986183 94.77599158 96.2400771  97.64464076]",0.0181477069854736,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
22,99.92599357561252,95.06802721088437,67.93055820465088,101.4228354921626,False,[123.53048076   1.04846789  90.41151995],"[51.34982711 54.68654706 57.86901931 60.90437432 63.79941292 66.56062158
 69.19418689 71.70600947 74.10171717 76.38667766 78.56601049 80.64459855
 82.62709901 84.51795373 86.32139926 88.0414763  89.68203874 91.24676233
 92.73915291 94.16255423 95.52015549 96.81499845 98.04998426]",0.017524242401123,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
23,99.94016501858032,95.08692365835223,67.91882467269897,100.29462624835377,False,[118.12396369   1.05436945  79.41418852],"[51.14236582 54.59632813 57.87218397 60.97911756 63.9258395  66.72061126
 69.37126827 71.88524192 74.26958042 76.53096849 78.6757462  80.70992664
 82.63921286 84.46901381 86.20445955 87.85041557 89.41149648 90.89207895
 92.29631394 93.62813837 94.89128616 96.08929868 97.22553467 98.3031797 ]",0.0141947269439697,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
24,99.95748567109656,95.17510707986898,67.90375781059265,99.34858740596404,False,[114.13503872   1.05982133  71.36309226],"[50.94038223 54.50738764 57.87305438 61.04874697 64.04518845 66.87249659
 69.54021808 72.05736075 74.43242398 76.6734274  78.78793799 80.78309559
 82.66563706 84.44191898 86.11793915 87.69935681 89.19151177 90.59944245
 91.92790286 93.18137867 94.36410238 95.48006757 96.53304241 97.52658236
 98.46404222]",0.0139942169189453,"[[1, 0, 1, 1, 1, 1, 0], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 1], [0]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",722.0186,93
0,78.05473326195126,50.64247921390778,374.3883626461029,inf,False,,,0.0001528263092041,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
1,83.89179315991686,59.34114386495339,70.80723977088928,inf,False,,,0.0001296997070312,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
2,86.02380802418593,57.99949609473419,70.83716559410095,inf,False,,,0.000124454498291,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
3,87.56062228380677,84.10178886369363,70.83072113990784,173.95661314233573,False,[199.99907667   1.07305904  71.22843692],[48.19880344 58.53409954 68.16571874 77.14157076],0.0827968120574951,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
4,88.75889651697425,70.54673721340389,70.97596263885498,90.61366565384763,False,[90.68311201  1.29058116 14.54418772],[49.82460183 59.02411116 66.15230239 71.67554372 75.9551981 ],0.0101459026336669,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
5,89.90993260691566,81.32401108591584,70.88608455657959,98.2033387077338,False,[98.52881127  1.22168642 19.39412338],[49.94315464 58.75947629 65.97599395 71.883007   76.71813731 80.67588802],0.0164697170257568,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
6,90.86729230963029,89.91559586797682,70.9054262638092,136.24132421666874,False,[150.22197905   1.08170758  58.58345939],"[50.61854243 58.14216135 65.09747818 71.52742004 77.4716715  82.96691955
 88.04707999]",0.0267279148101806,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
7,91.59161050576306,89.1408415217939,71.03585243225098,114.92670848885732,False,[117.54123834   1.13878403  32.39517158],"[50.17724625 58.38692088 65.59607942 71.92665515 77.48572127 82.36730195
 86.65396259 90.41820631]",0.0184130668640136,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
8,92.2765635825408,59.73167044595616,71.25129747390747,80.63769394065848,False,[80.63787938  1.6202468   7.19400011],"[48.44743435 60.77026108 68.37578556 73.06983863 75.96696089 77.75503555
 78.85861722 79.5397367  79.96011678]",0.0410425662994384,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
9,92.90955470176984,64.26681783824641,71.12346625328064,76.85677235454345,False,[76.85677819  1.85128001  5.43158044],"[48.49089667 61.53447069 68.58017635 72.38603264 74.44182987 75.55230328
 76.15214415 76.47615827 76.65117995 76.74572084]",0.0086233615875244,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
10,93.74409523209674,84.78206097253717,71.08302569389343,78.32182371662381,False,[78.32185036  1.74572978  6.09595668],"[48.46242552 61.21758535 68.52407686 72.70942764 75.1069068  76.48024601
 77.26693089 77.7175647  77.97569962 78.1235661  78.20826792]",0.0069308280944824,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
11,94.355041884487,73.06626354245402,71.01982975006104,77.48566787570286,False,[77.4856789   1.80642871  5.69584876],"[48.45798146 61.41657123 68.59016723 72.56131536 74.75965738 75.97661214
 76.65029206 77.02322675 77.22967536 77.34396086 77.40722684 77.44224953]",0.009312629699707,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
12,94.7408200541664,50.0,71.16768479347229,74.10555605748395,False,[74.10555628  2.09865891  4.36354522],"[48.70706855 62.00330964 68.33889902 71.35777424 72.7962525  73.48167988
 73.80828244 73.96390685 74.03806107 74.07339517 74.09023168 74.09825419
 74.10207688]",0.0083897113800048,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
13,95.52812244126724,90.9800957420005,70.96009063720703,75.89364355466616,False,[75.89364546  1.93342421  5.0193035 ],"[48.53069778 61.74106192 68.57368771 72.10763838 73.93545798 74.88083747
 75.36980388 75.62270565 75.75351077 75.8211654  75.85615754 75.87425606
 75.88361693 75.88845853]",0.0097889900207519,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
14,96.29652957107766,92.86974048878812,70.9320719242096,77.6653073485605,False,[77.6653221   1.78582673  5.81673906],"[48.49886958 61.33313714 68.51987442 72.54419388 74.79767088 76.05953853
 76.76613993 77.16181179 77.38337408 77.50744115 77.57691434 77.61581687
 77.63760092 77.64979922 77.65662983]",0.0061042308807373,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
15,96.8161491465642,91.2257495590829,70.86041188240051,79.10489784204292,False,[79.1049782   1.67161435  6.64821007],"[48.66421051 60.89457714 68.21107729 72.58798406 75.20635521 76.77272794
 77.70976988 78.27033095 78.60567209 78.80628125 78.92629049 78.9980829
 79.04103086 79.06672336 79.08209323 79.09128786]",0.0066559314727783,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
16,97.47905775650312,90.9800957420005,70.89057230949402,80.44707962447453,False,[80.44750031  1.56638326  7.67789762],"[49.0852546  60.42542369 67.66513913 72.28707018 75.2377727  77.12154061
 78.32416321 79.09193354 79.58208838 79.89500977 80.09478297 80.22232085
 80.30374273 80.35572355 80.3889088  80.41009471 80.42362007]",0.0078964233398437,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
17,97.96088681740883,72.3922902494331,70.81920027732849,79.59920929647232,False,[79.59935469  1.63325     6.98818795],"[48.77797532 60.72815955 68.04497221 72.524882   75.26782387 76.94726173
 77.97554145 78.60513259 78.99061622 79.22663865 79.37114955 79.45963013
 79.51380467 79.54697445 79.56728352 79.57971828 79.58733178 79.59199335]",0.0485696792602539,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
18,98.60647477483153,84.9647266313933,70.8406867980957,80.10037605765693,False,[80.10064827  1.593475    7.38113198],"[48.94498367 60.54862225 67.83059316 72.40046149 75.2683247  77.06807883
 78.19753122 78.90632953 79.35114248 79.63028896 79.80546993 79.91540637
 79.984398   80.02769433 80.05486535 80.07191677 80.08261755 80.08933293
 80.09354722]",0.007195234298706,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 0], [1, 1, 1, 0, 0, 1, 1]]","[[[1], [0, 1], [1, 1, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[1], [1, 1], [0, 0, 1], [1]]]",740.0186,0
