epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
17,99.9937015809032,99.77324263038548,81.78895378112793,100.6394149601562,False,[101.33036865   1.09725778  21.01695931],"[94.29696384 94.92038463 95.48854719 96.00634945 96.47825521 96.9083326
 97.30028916 97.65750382 97.98305601 98.27975218 98.55015005 98.79658064
 99.02116832 99.2258492  99.41238776 99.58239207 99.73732769 99.87853026]",0.010815143585205,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
18,99.98582855703218,99.94331065759636,81.78522992134094,100.60318355228246,False,[101.25948402   1.09912509  20.5442116 ],"[94.28871399 94.91737601 95.48934187 96.00972473 96.48317663 96.91393006
 97.3058358  97.66239734 97.98680222 98.2819505  98.55048069 98.79479338
 99.01707261 99.21930549 99.40329991 99.5707007  99.72300439 99.86157249
 99.98764377]",0.0101203918457031,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
19,100.0,99.94331065759636,81.81196880340576,100.53001185053796,False,[101.11844457   1.10315297  19.59835385],"[ 94.27002548  94.9104034   95.49090124  96.01711823  96.49413003
  96.92653769  97.31851204  97.67383388  97.9959305   98.28790869
  98.55258477  98.79251166  99.01000362  99.20715847  99.38587788
  99.5478857   99.69474459  99.82787108  99.94854926 100.05794314]",0.0087184906005859,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
20,100.0,99.93071302595112,81.82280015945435,100.44536438422588,False,[100.96018644   1.10818949  18.5369462 ],"[ 94.24577717  94.90128646  95.49280018  96.02656605  96.50822183
  96.94285488  97.3350559   97.68896741  98.00832752  98.29650938
  98.55655684  98.79121658  99.00296713  99.19404507  99.36646859
  99.52205887  99.66245931  99.78915284  99.90347762 100.0066412
 100.09973319]",0.0084695816040039,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
21,99.9968507904516,99.93701184177375,81.81997513771057,100.36955245129909,False,[100.82304165   1.11307131  17.61799278],"[ 94.22155568  94.89216742  95.49465509  96.03593907  96.52223673
  96.95913386  97.35164881  97.70429014  98.02110841  98.30574271
  98.56146244  98.7912049   98.99760897  99.18304549  99.34964445
  99.49931945  99.63378973  99.75459985  99.86313748  99.96064931
 100.04825541 100.12696205]",0.0091803073883056,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
22,100.0,99.93071302595112,81.78894662857056,100.3012075083451,False,[100.70304497   1.11781398  16.81407109],"[ 94.19742328  94.88309475  95.49649867  96.04525181  96.53616813
  96.97534347  97.36823115  97.71970973  98.03414361  98.31543718
  98.56708331  98.79220676  98.99360293  99.17377259  99.33495295
  99.47914542  99.60814047  99.72353986  99.82677653  99.91913239
 100.00175424 100.07566801 100.14179151]",0.0081238746643066,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
23,99.9968507904516,99.93701184177375,81.7748749256134,100.24410625648,False,[100.60534254   1.12206197  16.15880528],"[ 94.17532143  94.87480242  95.49819134  96.05376574  96.54890276
  96.99017697  97.38344778  97.73393716  98.04629904  98.32468106
  98.57277968  98.79388923  98.99094568  99.16656562  99.32308099
  99.46257004  99.58688498  99.69767648  99.79641568  99.88441368
  99.96283893 100.0327328  100.09502336 100.15053773]",0.0082390308380126,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
24,99.9984253952258,99.93701184177375,81.79684662818909,100.1953856072569,False,[100.52373987   1.12592356  15.61021918],"[ 94.15482672  94.86712749  95.49976437  96.06164699  96.56068852
  97.00391713  97.39757495  97.74720598  98.05773419  98.33353286
  98.57848613  98.79604378  98.98926972  99.16088523  99.31330722
  99.44868229  99.56891699  99.67570461  99.77054907  99.85478611
  99.92960206  99.99605057 100.05506747 100.1074839  100.15403807]",0.0108187198638916,"[[1, 1, 0, 1, 0, 1, 0], [0, 1, 0, 0, 1, 1, 1], [0, 1, 0, 0, 1, 1, 1]]","[[[1], [1, 0], [1, 0, 1], [0]], [[0], [1, 0], [0, 1, 1], [1]], [[0], [1, 0], [0, 1, 1], [1]]]",1091.1861,38
0,90.70038420356492,60.12219702695893,413.29604625701904,inf,False,,,0.00016450881958,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
1,95.1250236190716,76.54950869236583,67.63264989852905,inf,False,,,0.0001139640808105,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
2,96.45084083894942,75.64247921390779,67.44727945327759,inf,False,,,0.0001144409179687,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
3,97.10115261069473,96.5734441924918,67.4183464050293,184.43141700363648,False,[200.           1.09163359  56.31161925],[60.62934546 72.32835636 83.04533229 92.86270694],0.0354964733123779,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
4,97.7404421490206,94.79717813051148,67.42921042442322,121.48257100300157,False,[121.71442394   1.24963238  18.44107754],[60.79310147 72.96302824 82.70183383 90.4951703  96.73167363],0.0198040008544921,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
5,98.07583296592556,89.92189468379945,67.42237186431885,97.019969243508,False,[97.0200809   1.66275492  7.10320321],[59.9871686  74.74805996 83.62543041 88.96438347 92.17529148 94.10636862],0.0103998184204101,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
6,98.3025760534106,75.77475434618292,67.43362212181091,88.15818021106412,False,[88.15818022  2.47823417  3.6918417 ],"[59.64070135 76.65100336 83.51488339 86.28454903 87.40214545 87.85311027
 88.03508049]",0.0068414211273193,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
7,98.4899540215406,96.7687074829932,67.4371566772461,90.52336907287643,False,[90.52336927  2.12634486  4.54404252],"[59.70699987 76.03072041 83.70761274 87.31798304 89.01590626 89.81442359
 90.18995878 90.36656945]",0.0065507888793945,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
8,98.74818920450969,98.71504157218445,67.43991088867188,92.83563916630246,False,[92.83564507  1.86122228  5.61933582],"[60.01954758 75.20416827 83.36258161 87.74594485 90.10104412 91.36639501
 92.04624443 92.41151484 92.60776781]",0.0059249401092529,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
9,99.11507211689866,97.3922902494331,67.4413788318634,94.18780229414249,False,[94.18783817  1.73372944  6.39947594],"[60.35369135 74.67259775 82.93161792 87.69534863 90.4430269  92.02786373
 92.94198378 93.46924024 93.77335716 93.94876914]",0.0074968338012695,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
10,99.04421490205958,97.87100025195264,67.54778528213501,95.27107217262702,False,[95.27121092  1.64380806  7.12763963],"[60.71637091 74.24999748 82.48309168 87.49164128 90.53856005 92.39213337
 93.51974271 94.20571656 94.62302432 94.8768908  95.03132882]",0.0084335803985595,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
11,99.30087548025446,83.58528596623835,67.43181610107422,92.88254115011084,False,[92.88254672  1.86582542  5.60158638],"[59.97410397 75.24507515 83.4296411  87.81620689 90.16721238 91.42724746
 92.1025706  92.46451398 92.65849963 92.76246738 92.8181895  92.84805409]",0.0067341327667236,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
12,99.41739623354538,98.28672209624592,67.41225528717041,93.74574600213374,False,[93.74576542  1.77620986  6.11435593],"[60.21088105 74.86574168 83.11637745 87.76145681 90.3766204  91.84894844
 92.67786403 93.14454064 93.40727795 93.55519814 93.6384767  93.68536224
 93.71175864]",0.0053300857543945,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
13,99.46463437677144,99.1055681531872,67.40976190567017,94.57562480317536,False,[94.57568744  1.6959674   6.67897218],"[60.51345605 74.49143851 82.73333188 87.59303224 90.45847669 92.1480401
 93.14426408 93.7316716  94.07802702 94.28224995 94.40266673 94.47366855
 94.51553364 94.54021871]",0.007552146911621,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
14,99.67563141651443,98.89770723104056,67.50628280639648,95.22737435592876,False,[95.22752808  1.6368238   7.18116115],"[60.80978713 74.20037728 82.38121514 87.37921055 90.43268241 92.29816839
 93.4378671  94.13415384 94.55954278 94.8194296  94.97820468 95.07520661
 95.13446891 95.17067457 95.19279404]",0.0073597431182861,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
15,99.7197203501921,99.2315444696397,67.42063522338867,95.81248755384084,False,[95.81282549  1.58655024  7.68348666],"[61.12442158 73.94878168 82.03195471 87.12676536 90.3380161  92.36206216
 93.63781505 94.44192    94.94874602 95.26819762 95.46954745 95.59645791
 95.67644936 95.72686784 95.75864653 95.77867658]",0.0068492889404296,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
16,99.8252188700636,98.7591332829428,67.39703226089478,96.22639747824932,False,[96.22698083  1.55256882  8.07222184],"[61.37680825 73.7801997  81.7691476  86.91477965 90.22904951 92.36375028
 93.73869787 94.62429313 95.19469957 95.56209484 95.79873187 95.95114832
 96.04931881 96.11254982 96.15327653 96.17950834 96.1964041 ]",0.0089020729064941,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
17,99.85356175599924,99.04257999496096,67.38582706451416,96.60182933405744,True,[96.60277836  1.52285607  8.45154897],"[61.62837609 73.63645682 81.5216936  86.69962007 90.09976179 92.33250182
 93.79865484 94.76142016 95.39363048 95.80877826 96.08138956 96.26040274
 96.37795368 96.45514479 96.50583317 96.53911825 96.56097526 96.5753279 ]",0.0094661712646484,"[[0, 1, 1, 1, 1, 0, 1], [0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 1], [1, 1, 0], [1]], [[0], [0, 0], [1, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",726.8362,42
0,91.37274044214902,94.22398589065256,402.2945442199707,inf,False,,,0.0001623630523681,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
1,96.19103105120617,88.56764928193499,79.49709224700928,inf,False,,,0.0001165866851806,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
2,97.96088681740883,97.84580498866214,79.55145263671875,inf,False,,,0.0001084804534912,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
3,98.53404295521824,95.0302343159486,79.77290177345276,inf,False,"[inf, inf, inf]",inf,0.0813889503479003,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
4,98.94029098696228,95.33257747543462,79.5925645828247,inf,False,"[inf, inf, inf]",inf,0.1078722476959228,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
5,99.1591610505763,99.30083144368858,79.63749957084656,inf,False,"[inf, inf, inf]",inf,0.0847091674804687,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
6,99.37330729986772,99.12446460065507,79.6000075340271,inf,False,"[inf, inf, inf]",inf,0.1034672260284423,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
7,99.4315676765132,98.72134038800704,79.52887225151062,111.29123589341197,False,[122.19791463   1.04135764  83.96011439],"[92.15858809 93.35160339 94.49723795 95.59737351 96.65381705 97.66830382
 98.64250013 99.57800612]",0.046868085861206,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
8,99.6299678780626,95.91206853111616,79.50848340988159,99.32802977812342,False,[99.34411039  1.27750347  8.13593291],"[92.0098753  93.60304178 94.85013544 95.82633135 96.59047479 97.1886285
 97.65684931 98.02336167 98.31025902]",0.0076966285705566,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
9,99.74806323612772,99.39531368102796,79.51718044281006,100.01316704271116,False,[100.05450613   1.23457822   9.88133622],"[92.03170221 93.55608929 94.7908325  95.79096613 96.60106761 97.25724431
 97.788743   98.21925334 98.5679638  98.85041691]",0.0088808536529541,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
10,99.82836807961202,75.26455026455027,79.51307272911072,94.76111343670868,False,[94.76111344  2.21830049  0.87423372],"[92.75431997 93.85645987 94.35329963 94.57727279 94.67823889 94.72375396
 94.74427195 94.75352137 94.75769097 94.75957061 94.76041794]",0.0059514045715332,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
11,99.83939031303144,96.60493827160494,79.56879425048828,94.96797346157892,False,[94.96797347  2.14218391  1.08680818],"[92.67933168 93.89960498 94.46924482 94.73516029 94.85929318 94.91724006
 94.94429044 94.95691792 94.96281259 94.96556431 94.96684884 94.96744848]",0.0052046775817871,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
12,99.9023745039995,99.69135802469135,79.5126724243164,95.4619369973455,True,[95.46193712  1.97355395  1.59392718],"[92.50661101 93.96447306 94.70317192 95.07747071 95.26712795 95.36322729
 95.41192084 95.43659387 95.44909569 95.45543037 95.45864015 95.46026654
 95.46109064]",0.0071649551391601,"[[1, 0, 1, 1, 1, 0, 0], [1, 1, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 1, 0]]","[[[1], [0, 1], [1, 1, 0], [0]], [[1], [1, 0], [1, 0, 0], [0]], [[0], [1, 1], [0, 0, 1], [0]]]",1064.6164,35
0,84.46337469295207,89.1912320483749,349.71655654907227,inf,False,,,0.0001368522644042,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
1,90.15242174214272,69.48853615520282,38.4613139629364,inf,False,,,0.0001237392425537,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
2,92.23247464886312,89.00226757369614,38.297242164611816,inf,False,,,0.0001392364501953,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
3,93.1315739749323,91.85563114134544,38.45583248138428,inf,False,"[inf, inf, inf]",inf,0.0828232765197753,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
4,94.03854632487246,91.7485512723608,38.3670015335083,134.053534420559,False,[200.           1.02395847 201.92382517],[80.8071761  83.59603713 86.31964468 88.97952555 91.57717082],0.0684297084808349,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
5,94.13459721609875,93.72008062484252,38.36422109603882,133.2783372948236,False,[199.99975526   1.02345488 206.1818125 ],[80.88028299 83.61018599 86.27752683 88.88373929 91.43022425 93.91835052],0.0732882022857666,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
6,94.42747370410028,71.64273116654068,38.39106345176697,86.14145001676256,False,[86.14145982  1.64717075  1.89102144],"[83.571908   84.5814808  85.19439406 85.56649468 85.79239756 85.92954356
 86.01280512]",0.0113894939422607,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
7,94.67941046797256,94.29327286470144,38.37925338745117,89.26914310050115,False,[89.27400529  1.33331589  6.48473739],"[82.81511293 84.42977264 85.64078326 86.54905311 87.23026441 87.74117958
 88.12437096 88.41176826]",0.0069832801818847,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
8,94.80852805945707,91.84303350970018,38.374343156814575,92.468895764532,False,[92.65680965  1.17164458 14.44644565],"[82.79728336 84.24169258 85.47449752 86.52669796 87.42475225 88.19124262
 88.84544304 89.40380385 89.88036545]",0.0104577541351318,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
9,95.21635069597532,93.26026706979088,38.39273500442505,inf,False,"[inf, inf, inf]",inf,0.103788137435913,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
10,95.51080178875102,92.56109851347946,38.41517663002014,inf,False,"[inf, inf, inf]",inf,0.1027233600616455,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
11,95.58795742268693,94.49483497102544,38.34195351600647,inf,False,"[inf, inf, inf]",inf,0.0967016220092773,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
12,95.80052906720414,94.98614260519022,38.384034872055054,inf,False,"[inf, inf, inf]",inf,0.0964410305023193,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
13,95.9579895446243,94.74048878810784,38.49130463600159,104.73941568577987,False,[147.64248841   1.01645758 255.27637776],"[83.11870573 84.16341733 85.19121389 86.20236928 87.19715295 88.17582996
 89.13866111 90.08590295 91.0178079  91.93462427 92.83659637 93.72396454
 94.59696524 95.45583108]",0.0688223838806152,"[[0, 1, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0]]","[[[0], [1, 0], [0, 0, 0], [1]], [[0], [0, 0], [0, 0, 0], [0]], [[0], [0, 0], [0, 0, 1], [0]]]",352.8169,48
