epoch,train_accs,val_accs,predictions,converged,genome,arch,flops
20,99.9968507904516,98.58276643990928,97.69875103984982,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
21,100.0,98.55127236079618,97.84422364145496,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
22,99.9984253952258,98.55127236079618,97.95401180697908,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
23,99.9984253952258,98.58276643990928,98.04125338131831,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
24,100.0,98.66465104560342,98.11795210020834,True,"[[1, 0, 1, 1, 0, 1, 1], [0, 0, 0, 1, 0, 1, 1], [1, 0, 1, 0, 0, 1, 1]]",62,993.2103
0,80.62133904389998,50.00629881582263,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
1,88.49908672923097,89.00856638951878,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
2,91.5475215720854,86.75359032501889,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
3,93.55356805441834,82.52078609221466,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
4,94.75971531145684,69.94205089443184,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
5,95.4887573219122,94.21768707482993,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
6,96.15953895572213,83.11287477954144,inf,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
7,96.68388234553127,66.86822877299068,81.77483079455304,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
8,97.10430182024312,95.5530360292265,83.49710833390762,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
9,97.70895005353655,67.85084404132023,81.75863398370113,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
10,98.1309441330226,85.46863189720332,82.12963401927097,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
11,98.70724948038044,86.98664651045604,82.57118088207613,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
12,98.99855136360772,88.466868228773,83.06248836137652,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
13,99.36071046167412,96.94507432602671,84.13038196434316,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
14,99.59532657303016,94.97354497354496,84.90489583193245,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
15,99.76223467909554,95.71680524061476,85.62569483451696,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
16,99.89607608490267,96.40337616528092,86.29930142208546,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
17,99.96850790451596,97.77651801461326,86.97443808727228,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
18,99.9889777665806,97.68203577727388,87.56930947774245,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
19,99.9937015809032,97.71982867220964,88.1035715054513,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
20,99.9968507904516,97.74502393550011,88.58569900230104,False,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
21,99.9984253952258,97.713529856387,89.02191291204674,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
22,99.9984253952258,97.6883345930965,89.43727466156469,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
23,99.9984253952258,97.763920382968,89.82070889659836,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
24,100.0,97.78911564625852,90.17310863202516,True,"[[0, 1, 0, 1, 0, 1, 1], [0, 0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 1, 0]]",15,875.659
0,77.97285381369277,50.20786092214664,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
1,83.69024374881904,74.33862433862434,inf,False,"[[1, 0, 1, 1, 1, 0, 1], [0, 0, 0, 0, 0, 0, 1], [1, 0, 1, 1, 1, 0, 0]]",27,740.0186
