epoch,train_accs,val_accs,epoch_times,predictions,converged,params,function,penguin_times,genome,architecture,flops,arch
12,99.22844366064118,99.2315444696397,51.33461022377014,105.72713836522588,False,[107.28632977   1.13323866  28.55107744],"[71.72860512 75.90924571 79.5983544  82.85372224 85.72634561 88.26122503
 90.49807021 92.47192202 94.21370148 95.7506941  97.10697736 98.30379786
 99.35990417]",0.0106208324432373,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [0, 0, 0], [1]]]",470.655,82
13,99.37803111419034,92.64928193499622,51.32804083824158,100.46370642847062,False,[100.81165176   1.19459966  19.06274535],"[71.15850941 75.98899088 80.03258943 83.41748788 86.25098813 88.62291266
 90.60845192 92.27054787 93.66188925 94.82658185 95.80154662 96.61769014
 97.30088431 97.8727865 ]",0.0082340240478515,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [0, 0, 0], [1]]]",470.655,82
14,99.48825344838446,90.71554547745023,51.31709575653076,97.59666158214202,False,[97.70072213  1.24889219 14.81906825],"[70.75996514 76.12899856 80.42803533 83.87031547 86.62658232 88.83355174
 90.6006934  92.01566075 93.14863874 94.05582512 94.78221799 95.36384776
 95.82956432 96.20246805 96.50105566]",0.007216453552246,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [0, 0, 0], [1]]]",470.655,82
15,99.52604396296528,97.43638196019148,51.3189480304718,97.78876214662466,False,[97.90335662  1.24439974 15.09227865],"[70.79136384 76.11615116 80.39515183 83.83375804 86.59702302 88.81758357
 90.6020267  92.03600572 93.18835169 94.11437726 94.85853168 95.45653439
 95.93708955 96.32326381 96.63359357 96.88297466]",0.0072839260101318,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [0, 0, 0], [1]]]",470.655,82
16,99.74176481703093,98.91030486268582,51.41914749145508,98.25143225432102,True,[98.39638581  1.23347935 15.79607377],"[70.8841468  76.09180562 80.31373186 83.73651008 86.51140714 88.76105734
 90.58488213 92.06348393 93.26220833 94.23403199 95.02190384 95.66064323
 96.17847873 96.59829565 96.93864745 97.2145757  97.43827483]",0.0203509330749511,"[[0, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [0, 0, 0], [1]]]",470.655,82
0,90.53662530704791,92.51070798689848,83.19658923149109,inf,False,,,9.822845458984376e-05,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
1,95.14864269068464,87.86218190980095,69.78697943687439,inf,False,,,0.000110387802124,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
2,96.67600932166026,96.85689090450995,69.79053473472595,inf,False,,,0.0001070499420166,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
3,97.3593877936638,68.28546233308138,69.82868194580078,86.37881075860656,False,[8.73788108e+01 1.00000000e+00 5.16180966e-02],[86.37881076 86.37881076 86.37881076 86.37881076],0.005573034286499,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
4,98.06481073250616,97.95918367346938,69.79269647598267,88.69488566887684,False,[89.69488567  1.         10.23261139],[88.69488567 88.69488567 88.69488567 88.69488567 88.69488567],0.0050296783447265,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
5,98.45373811173395,96.67422524565382,69.7532217502594,inf,False,"[inf, inf, inf]",inf,0.0844092369079589,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
6,99.00799899225296,96.62383471907282,69.84145784378052,112.43083557728332,False,[199.99993677   1.01000524 474.24095773],"[87.68394453 88.79656132 89.89815639 90.98883892 92.068717   93.13789767
 94.1964869 ]",0.0568633079528808,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
7,98.89147823896202,99.44570420760896,69.77429676055908,118.64923924640831,False,[199.99947435   1.0132338  359.58324438],"[86.99374044 88.46970259 89.92638728 91.36404628 92.78292809 94.18327795
 95.56533792 96.92934687]",0.0557677745819091,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
8,99.31032310889968,99.0551776266062,69.78669381141663,inf,False,"[inf, inf, inf]",inf,0.0983209609985351,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
9,99.4252692574164,98.7339380196523,69.76973915100098,118.3573429907828,False,[199.99874604   1.01306224 364.22398494],"[87.06760705 88.52372105 89.96106018 91.37986651 92.780379   94.16283353
 95.52746295 96.87449707 98.20416278 99.51668401]",0.0692236423492431,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
10,99.48038042451344,87.3015873015873,69.78377771377563,100.15180674694092,False,[101.41256221   1.09815734  27.47465696],"[88.31335284 89.48420833 90.55040846 91.5213077  92.4054244  93.21051549
 93.94364458 94.6112439  95.21917074 95.77275884 96.2768652 ]",0.0115795135498046,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
11,99.69137746425648,99.3071302595112,69.76991987228394,103.46594270024192,False,[108.16204431   1.0594735   51.77301048],"[88.25577101 89.37320884 90.42791935 91.42342373 92.36304551 93.24992166
 94.08701306 94.87711436 95.62286336 96.32674977 96.99112354 97.61820272]",0.0164346694946289,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
12,99.67563141651443,99.08667170571933,69.80688500404358,104.8519145110157,False,[112.72359711   1.04638873  70.50170885],"[88.26711963 89.35132943 90.38747381 91.37768361 92.32399522 93.22835475
 94.09262201 94.91857439 95.70791047 96.46225354 97.1831549  97.87209712
 98.530497  ]",0.0242524147033691,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
13,99.74176481703093,99.82993197278913,69.74755215644836,105.9341754298166,False,[117.95175436   1.03679428  93.81061102],"[88.2944391  89.346933   90.36207547 91.34119205 92.28556124 93.19641617
 94.07494622 94.92229855 95.7395796  96.52785658 97.28815877 98.02147898
 98.72877474 99.41096963]",0.0220458507537841,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
14,99.76538388864395,98.84101788863694,69.74860286712646,104.29997639649488,False,[110.45008671   1.05272148  60.35453824],"[88.23131774 89.34405872 90.40107238 91.4051496  92.35894151 93.26496645
 94.12561663 94.94316448 95.71976862 96.45747954 97.15824508 97.82391548
 98.45624836 99.0569133  99.62749626]",0.0198457241058349,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
15,99.804749007999,99.76694381456286,69.83428382873535,103.89590420788976,False,[109.05851094   1.05742319  54.39807938],"[ 88.20929124  89.34150464  90.41223337  91.42481636  92.38241121
  93.28800402  94.14441877  94.95432605  95.72025146  96.44458342
  97.12958064  97.77737921  98.38999919  98.96935094  99.51724109
 100.03537816]",0.0195119380950927,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
16,99.89292687535428,98.45049130763417,69.76145076751709,102.36236256244176,False,[104.87111313   1.07895847  37.10303836],"[88.09946775 89.32682121 90.46435662 91.51864689 92.49578391 93.40141379
 94.24076944 95.01870081 95.73970296 96.40794198 97.02727909 97.60129295
 98.13330032 98.62637525 99.08336683 99.50691564 99.89946904]",0.0133266448974609,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
17,99.88977766580588,98.57016880826404,69.72157716751099,101.48350241519124,False,[103.05612862   1.09450722  30.01357386],"[88.0215486  89.31973684 90.50583064 91.58950901 92.57961519 93.48422885
 94.310732   95.06586922 95.75580274 96.38616269 96.96209307 97.48829368
 97.96905855 98.40831089 98.80963519 99.17630641 99.51131673 99.81739998]",0.0099382400512695,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
18,99.95906027587075,99.86142605190224,69.74111700057983,101.3840660019163,False,[102.86765694   1.09654277  29.28011774],"[ 88.00989011  89.31801048  90.51096018  91.59887917  92.59101465
  93.49579969  94.32092485  95.07340364  95.75963203  96.38544291
  96.95615561  97.47662112  97.95126336  98.38411674  98.77886047
  99.13884983  99.46714469  99.76653553 100.03956715]",0.0095565319061279,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
19,99.92914278516092,99.71025447215924,69.73996996879578,101.18074736797588,False,[102.48973475   1.10099624  27.79844733],"[ 87.98260956  89.3133726   90.5220625   91.61987724  92.61698759
  93.52263132  94.34519883  95.09231083  95.77088899  96.38722003
  96.94701399  97.45545711  97.91725988  98.3367007   98.71766551
  99.06368378  99.37796121  99.66340944  99.92267302 100.15815392]",0.0112819671630859,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
20,99.95748567109656,99.93701184177375,69.7748761177063,101.04891078779372,False,[102.24885521   1.10416212  26.83955138],"[ 87.96049944  89.30840427  90.5291533   91.63474188  92.63603377
  93.54286789  94.364155    95.10796526  95.7816075   96.39170111
  96.94424099  97.44465652  97.89786491  98.30831947  98.68005344
  99.01671955  99.32162596  99.59776876  99.84786137 100.07436127
 100.27949411]",0.0088608264923095,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
21,99.96378409019336,99.92441421012848,69.75526547431946,100.90993452106292,False,[101.99969841   1.10772703  25.84020036],"[ 87.93432674  89.30219142  90.53703054  91.65178093  92.65812126
  93.56659448  94.3867182   95.12708447  95.79544973  96.39881613
  96.94350483  97.43522227  97.87911994  98.27984833  98.64160568
  98.96818193  99.26299848  99.52914397  99.76940666  99.98630369
 100.18210737 100.35886904]",0.0080609321594238,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
22,99.97008250929017,99.93071302595112,69.79162907600403,100.77931476939784,False,[101.76937512   1.11134453  24.90537727],"[ 87.90566203  89.29465398  90.54448417  91.66909509  92.68103233
  93.59158457  94.41090946  95.14814698  95.8115214   96.40843297
  96.94554056  97.42883586  97.86371027  98.25501504  98.60711536
  98.92393909  99.20902056  99.46554     99.696359    99.90405247
 100.09093734 100.25909839 100.41041155]",0.0084366798400878,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
23,99.98267934748378,99.93071302595112,69.80659317970276,100.66088240134246,False,[101.56426973   1.11485513  24.06549199],"[ 87.87643099  89.28658592  90.55146321  91.68602972  92.70371039
  93.61654708  94.43534109  95.16978091  95.82855694  96.41946423
  96.94949479  97.42492029  97.85136629  98.23387877  98.57698386
  98.88474143  99.16079305  99.40840515  99.63050764  99.82972858
 100.00842529 100.16871223 100.312486   100.44144785]",0.0088565349578857,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
24,99.98582855703218,99.93071302595112,69.86120748519897,100.55597467630984,False,[101.38564232   1.11816485  23.32812188],"[ 87.84778031  89.27842757  90.55788761  91.70213754  92.725466
  93.64065169  94.45912284  95.19110003  95.8457237   96.43116838
  96.95474475  97.42299087  97.84175393  98.21626315  98.55119518
  98.85073244  99.11861535  99.35818906  99.57244523  99.76405934
  99.93542416 100.08867957 100.22573934 100.34831497 100.45793712]",0.008401870727539,"[[1, 0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 0, 1, 0]]","[[[1], [0, 0], [1, 0, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[0], [0, 1], [1, 0, 1], [0]]]",722.3055,88
0,88.96044592807205,59.08919123204838,82.35347819328308,inf,False,,,9.822845458984376e-05,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
1,96.20205328462556,94.12320483749056,66.77675223350525,inf,False,,,0.0001008510589599,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
2,97.50425143289034,75.56059460821366,66.65802693367004,inf,False,,,0.0001204013824462,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
3,98.03646784657052,58.629377676996725,66.68703246116638,76.10439213873987,False,[7.61043921e+01 2.11226500e+06 1.94600140e-01],[59.09076455 76.10438408 76.10439214 76.10439214],0.0609855651855468,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
4,98.6757573848964,98.14184933232552,66.68225717544556,81.61375918490312,False,[8.16137592e+01 9.24135801e+05 2.26723791e-01],[59.09345594 81.61373482 81.61375918 81.61375918 81.61375918],0.0626356601715087,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
5,98.90092586760724,98.2111363063744,66.68723034858704,84.93323883016896,False,[8.49332388e+01 5.18586313e+05 2.47124754e-01],[59.09435528 84.933189   84.93323883 84.93323883 84.93323883 84.93323883],0.065032958984375,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
6,99.41267241922276,62.36457545981356,66.68266940116882,81.17179190857863,False,[8.11717919e+01 6.77566577e+05 2.30501011e-01],"[59.08969419 81.17175932 81.17179191 81.17179191 81.17179191 81.17179191
 81.17179191]",0.0565295219421386,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
7,99.19222775083456,95.1310153691106,66.718829870224,83.16596911644602,False,[8.31659691e+01 4.17012112e+05 2.45809153e-01],"[59.0955315  83.1659114  83.16596912 83.16596912 83.16596912 83.16596912
 83.16596912 83.16596912]",0.0747883319854736,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
8,99.6378409019336,98.51977828168305,66.69603514671326,85.08519589406062,False,[8.50851959e+01 4.72928852e+05 2.49323377e-01],"[59.09202546 85.08514093 85.08519589 85.08519589 85.08519589 85.08519589
 85.08519589 85.08519589 85.08519589]",0.0767402648925781,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
9,99.59375196825596,95.76089695137314,66.67094469070435,86.27138671406401,False,[8.62713867e+01 3.72634573e+05 2.57440563e-01],"[59.08983362 86.27131377 86.27138671 86.27138671 86.27138671 86.27138671
 86.27138671 86.27138671 86.27138671 86.27138671]",0.0658102035522461,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
10,99.70082509290168,91.08087679516252,66.74583578109741,86.75233825082947,False,[8.67523383e+01 2.59383745e+05 2.66310710e-01],"[59.09623806 86.75223163 86.75233825 86.75233825 86.75233825 86.75233825
 86.75233825 86.75233825 86.75233825 86.75233825 86.75233825]",0.0607070922851562,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
11,99.76853309819236,95.94356261022928,66.63468790054321,102.0098023555901,False,[103.11628124   1.14698614  25.73781869],"[69.00505258 73.3764025  77.18756445 80.51032644 83.40727688 85.93298346
 88.13502104 90.05486777 91.72868636 93.1880053  94.46031269 95.56957404]",0.017425537109375,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
12,99.78585375070855,99.88662131519274,66.62467169761658,106.82935878173916,False,[110.07328119   1.10631022  36.64781846],"[69.52302666 73.41967921 76.94188526 80.12562702 83.003429   85.60469032
 87.95598499 90.08133339 92.00244771 93.73895369 95.30859116 96.72739525
 98.00986021]",0.0146102905273437,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
13,99.86458398941866,99.87402368354748,66.68918490409851,107.79829829368562,False,[111.72192795   1.09956822  39.40214992],"[69.62576658 73.43766274 76.90438367 80.05718571 82.92449488 85.53216315
 87.90370157 90.06049218 92.02198086 93.8058526  95.428191   96.90362323
 98.24545196 99.46577527]",0.0200886726379394,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
14,99.88033003716068,99.74174855127237,66.61429286003113,106.8927982821452,False,[110.15787776   1.10612325  36.73179076],"[ 69.51524706  73.41456675  76.9397794   80.12677746  83.00800977
  85.61281199  87.96770528  90.09666629  92.02137135  93.76141709
  95.33452004  96.75669694  98.04242789  99.20480373 100.25565936]",0.0144259929656982,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
15,99.88505385148328,99.91181657848324,66.71703338623047,105.8344259631808,False,[108.41920431   1.11473589  33.74297143],"[ 69.36004406  73.38026764  76.98670358  80.22194161  83.12418783
  85.72771594  88.06327195  90.1584373   92.03795457  93.72401965
  95.23654392  96.59338933  97.81057935  98.90248824  99.88201074
 100.76071439]",0.0132501125335693,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
16,99.94803804245134,99.697656840514,66.6365921497345,104.68868815541774,False,[106.64471549   1.1253814   30.67985256],"[ 69.15878918  73.33518478  77.04627828  80.34391009  83.27414495
  85.87791542  88.19159368  90.24749957  92.07435213  93.69767073
  95.14013157  96.42188445  97.5608342   98.57289088  99.47219192
 100.27129972 100.98137703]",0.0138392448425292,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
17,99.96063488064496,99.86142605190224,66.65287923812866,103.85231725258284,False,[105.4155616    1.13422007  28.54728232],"[ 68.98548444  73.29650637  77.09737539  80.4484614   83.40299032
  86.00788948  88.30453299  90.32939885  92.11464839  93.68863706
  95.07636481  96.29987317  97.37859536  98.32966493  99.16818789
  99.90748265 100.55929156 101.13396744]",0.0268633365631103,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
18,99.97480632361275,99.9748047367095,66.65779662132263,103.21861579092496,False,[104.51800193   1.1416933   26.97635646],"[ 68.83392038  73.26260119  77.14164719  80.53927245  83.51522516
  86.12183827  88.40494977  90.40470882  92.15628173  93.69047038
  95.03425392  96.21126313  97.24219606  98.14518195  98.93610004
  99.62885884 100.23564073 100.76711611 101.23263113]",0.0134699344635009,"[[0, 0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 0, 1], [1, 1, 1, 0, 0, 0, 1]]","[[[0], [0, 0], [1, 1, 1], [1]], [[0], [0, 0], [0, 0, 0], [1]], [[1], [1, 1], [0, 0, 0], [1]]]",659.7559,66
